1.155980601906776428e-01
1.144343018531799316e-01
1.172002628445625305e-01
1.224789246916770935e-01
1.359753757715225220e-01
1.570969820022583008e-01
2.010210454463958740e-01
2.247433215379714966e-01
3.145920038223266602e-01
3.952572941780090332e-01
4.709658920764923096e-01
5.487191677093505859e-01
6.414966583251953125e-01
6.989433169364929199e-01
6.061167120933532715e-01
