2.082149207642169486e+00
2.083290756902862917e+00
2.083290756902862917e+00
2.083290756902862917e+00
2.083290756902862917e+00
2.083290756902862917e+00
2.083290756902862917e+00
2.084640030085492146e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
2.086855769167204055e+00
