-4.530436999630182981e-04
9.646371752023696899e-02
1.879489272832870483e-01
2.520944476127624512e-01
3.065592646598815918e-01
3.745320439338684082e-01
4.842523336410522461e-01
5.595327615737915039e-01
6.429416537284851074e-01
8.118539452552795410e-01
8.473123311996459961e-01
1.009539127349853516e+00
9.258409142494201660e-01
9.907945394515991211e-01
8.865669369697570801e-01
