-4.530000000000000064e-04
9.650000000000000244e-02
1.880000000000000004e-01
2.520000000000000018e-01
3.069999999999999951e-01
3.750000000000000000e-01
4.839999999999999858e-01
5.600000000000000533e-01
6.430000000000000160e-01
8.120000000000000551e-01
8.469999999999999751e-01
1.010000000000000009e+00
9.260000000000000453e-01
9.909999999999999920e-01
8.870000000000000107e-01
