1.147984340786933899e-01
1.139115840196609497e-01
1.169496849179267883e-01
1.223676800727844238e-01
1.363570988178253174e-01
1.574069261550903320e-01
2.014566212892532349e-01
2.418831884860992432e-01
3.139665126800537109e-01
3.988001942634582520e-01
4.725840687751770020e-01
5.481047034263610840e-01
5.207650065422058105e-01
6.550012230873107910e-01
7.501725554466247559e-01
